0
237568
401410
376837
237578
204811
303122
49171
49172
221211
401440
40994
155684
270376
65576
466991
155696
147506
376882
155700
98359
294971
270399
401472
213056
213057
401475
213059
65606
163912
65608
188493
270414
213076
213078
213079
213081
237669
376934
270439
327786
65656
499834
450685
393344
49283
188555
221327
221328
450708
450712
221339
163996
237726
90274
164010
221362
16564
213173
303293
262336
262337
385219
114885
221382
221383
385221
303307
49358
49359
155860
82133
221399
221400
180446
221410
16615
377065
418032
155890
327922
327924
385274
262396
303360
73987
106755
418056
49417
295178
385294
254227
450836
450846
393505
311586
196903
82217
16683
393515
418094
98607
155952
254264
196920
196922
450874
196929
368962
246084
254281
254282
221515
16720
155984
246103
336215
246107
246108
205148
336222
196958
311647
57703
131442
246135
82307
156040
172424
16779
41355
328075
41359
246159
328080
246169
41372
41374
65950
57759
393631
98733
213427
336308
16822
16823
65976
41404
98751
16833
172482
262594
205252
287172
213441
156098
65992
459208
287181
385485
410065
328146
410066
410068
16852
66002
16849
328153
205282
49638
25069
131566
319992
319995
49660
229884
229887
49663
41473
188927
205313
377343
377344
115205
188935
188937
82441
246283
377356
188944
49682
377363
369176
66086
115239
90664
172590
41524
385592
377406
377410
238147
401988
74333
221793
221806
410231
17017
369287
369288
115335
377489
82579
17046
17048
230049
385698
98981
230056
17065
90798
82609
17080
295608
377531
90814
238275
58053
74439
74441
74443
459472
459474
180946
180948
238300
336621
336623
180984
262905
295674
336635
295675
115463
303880
41737
262922
254738
254742
115479
303899
369438
197410
385827
303908
385832
148264
385833
49963
303917
475952
148276
33593
99131
58173
303934
107327
197446
181062
107347
164692
107351
107357
197469
58207
197473
58219
58221
328567
189310
189311
41857
197516
50064
58267
197532
197533
197534
197535
197536
230306
107429
213927
197546
66476
164782
123824
336819
197556
66484
476086
213943
74679
164796
213951
230339
230344
410569
295881
107469
205777
271313
66516
213979
107483
50139
164830
205795
50148
222183
287721
230379
418799
230384
164852
156664
214009
451582
58369
58371
418828
205844
271389
451614
42029
99377
58423
99383
99385
